bday,name,p_id,sex,subscriber
1975-06-21,Tina Vance,9187,F,1
2012-10-28,Shelby Pope,9188,F,0
1981-04-18,Stephen Collins,9189,M,0
1996-12-17,Christopher Koch,9190,M,0
1988-06-14,Rachel Morrow,9191,F,0
2010-04-17,Austin Frank,9192,M,0
1991-01-19,Sarah Davis,9193,F,1
2004-11-02,Haley Gibson,9194,F,1
1971-08-21,Anthony Nicholson,9195,M,0
2007-12-27,Miss Valerie Tapia,9196,F,0
1971-10-28,Mary Hubbard,9197,F,0
1974-04-28,Joshua Francis,9198,M,0
2006-04-22,Tanya Hays,9199,F,1
1987-03-19,Todd Flores,9200,M,0
1982-02-21,Gregory Harmon,9201,M,0
1997-07-02,Daniel Mann,9202,M,1
1992-11-10,Benjamin Stafford,9203,M,0
1989-01-28,Kathryn Moore,9204,F,0
1978-11-01,Melissa Ellis,9205,F,0
1982-12-18,James Calderon,9206,M,0
2004-12-14,Matthew Blankenship,9207,M,0
1995-03-06,Robert Anderson,9208,M,0
1982-01-12,Kelsey Peterson,9209,F,1
1985-10-14,Alexander Brown,9210,M,1
2008-12-28,Timothy Newman,9211,M,0
2010-06-29,Jeffery Kirk,9212,M,1
1993-07-05,Jessica Kelley,9213,F,0
2005-09-09,Erin Delgado,9214,F,0
1994-08-02,Mark Sanchez,9215,M,1
1977-03-29,Donald Fowler,9216,M,1
1991-06-27,Brittany Hamilton,9217,F,0
2001-08-28,Gerald Hooper,9218,M,1
1993-12-28,Amanda Jones,9219,F,0
1997-03-26,Jennifer Stark,9220,F,1
2017-05-19,Kenneth Brown,9221,M,0
2008-02-29,Shirley Reilly,9222,F,0
2002-12-09,Rhonda Wagner,9223,F,1
1987-04-03,Cindy Stewart,9224,F,0
2004-01-08,Elizabeth Escobar,9225,F,0
1971-02-22,Logan Dixon,9226,M,1
2015-04-15,Gail Douglas,9227,F,1
2015-03-06,William Conrad,9228,M,1
1985-05-06,Judith Brown,9229,F,0
1978-04-09,Ronald Warren,9230,M,0
2007-08-12,Teresa Hall,9231,F,0
1975-12-29,Brent Villanueva,9232,M,0
1991-12-06,Amanda Hendricks,9233,F,1
1972-05-11,Lori Butler,9234,F,1
1984-02-21,Russell Gray,9235,M,0
1978-11-25,Kendra Bell,9236,F,0
1981-11-24,Eric Collins,9237,M,0
1986-07-03,Brittney Roberson,9238,F,0
1985-05-13,Mr. Cameron Whitehead,9239,M,0
2001-08-24,Connie Blackburn,9240,F,0
1984-01-16,Robert Ellis,9241,M,1
1991-11-14,Amber Clayton,9242,F,1
1988-06-26,Lisa Hansen,9243,F,0
1990-02-20,Gina Andrews,9244,F,1
1983-03-01,Amy Mckinney,9245,F,1
1983-11-11,Michelle Hunter,9246,F,1
1981-08-28,Andrea Huang,9247,F,1
2016-12-03,Jasmine Acosta,9248,F,1
2000-11-22,Anna Fischer,9249,F,1
2006-07-22,Troy Richardson,9250,M,1
1980-02-18,Tyler Mcintosh,9251,M,0
1978-03-24,Larry Green,9252,M,0
2003-06-22,Stephanie Newton,9253,F,0
2011-09-22,Kimberly Roberts,9254,F,0
2015-03-06,Reginald Saunders,9255,M,0
1987-12-24,Tracy Sullivan,9256,M,1
1987-11-20,Wendy Cole,9257,F,0
2000-11-18,Sandra Oconnor,9258,F,0
1980-12-15,Roger Allen,9259,M,1
2001-09-10,Lauren Paul,9260,F,1
1975-09-14,Mark Lee,9261,M,0
1977-12-27,Brian Warren,9262,M,1
1991-12-08,Robert Walters,9263,M,1
1978-10-07,Lucas Garcia,9264,M,0
1988-06-02,David Buchanan,9265,M,0
2012-05-25,Nicholas Wright,9266,M,0
1973-12-09,Brianna Perez,9267,F,0
2014-11-30,Ronald Munoz,9268,M,1
2007-03-26,Connie Nelson,9269,F,0
1982-09-23,Brian Sherman,9270,M,0
2003-10-29,Robert Jones,9271,M,1
2005-08-06,Brittany Miller,9272,F,0
1990-01-28,Paul Fowler,9273,M,1
1993-11-07,Jessica Soto,9274,F,0
2004-09-15,Mr. Edwin Morrison MD,9275,M,0
1979-12-28,Michael Neal,9276,M,0
2003-02-22,Patrick Burns,9277,M,0
1981-08-21,Fred Rice,9278,M,0
2010-03-15,Teresa Edwards,9279,F,0
2007-10-04,Gerald Buck,9280,M,1
1995-12-02,Harry Rivera,9281,M,0
1980-07-09,Michael Kidd,9282,M,0
1994-08-31,Michael Carter,9283,M,0
2011-01-15,Sandra Mitchell,9284,F,0
2009-04-20,Krystal Mckenzie,9285,F,0
2011-04-12,Diane Contreras,9286,F,0
1998-06-18,Eric Hicks,9287,M,0
2011-06-26,Tracey Clark,9288,F,1
2000-03-18,Jay Robertson,9289,M,1
2014-06-11,Katie Flores,9290,F,0
1978-08-25,Jerry White,9291,M,0
1977-12-31,Clayton Norton,9292,M,1
1973-12-01,Donald Rodriguez,9293,M,0
1998-11-26,Juan Rodriguez,9294,M,1
2015-11-25,Kyle Salas,9295,M,1
1994-01-29,Heather Gonzales,9296,F,0
2006-03-17,Mrs. Jennifer Yang,9297,F,1
1971-04-27,Cynthia Jones,9298,F,0
1999-10-18,Jillian Duncan,9299,F,0
1999-03-21,Larry Tapia,9300,M,0
1979-01-27,Lucas Reyes,9301,M,1
2005-06-24,Christina Green,9302,F,0
1995-11-05,Stephen Compton,9303,M,1
1985-09-24,Dominic Schwartz,9304,M,1
2010-07-02,Mercedes Cannon,9305,F,1
1971-11-07,Joshua Smith,9306,M,1
2008-07-16,Andrew Perry,9307,M,1
2005-12-12,Kara Klein,9308,F,1
1974-05-20,David Levy,9309,M,1
1992-09-09,Pamela Rodriguez,9310,F,1
1999-01-07,Jesus Olson,9311,M,0
2014-10-02,Jacob Gallegos,9312,M,0
1992-02-05,Chelsea Williams,9313,F,1
2014-02-19,Andrew Rogers,9314,M,0
1996-04-03,Lori Spears,9315,F,1
2005-06-19,Lawrence Bender,9316,M,1
1975-07-03,Cody Henderson,9317,M,1
2013-08-05,Kayla Myers,9318,F,1
1981-06-16,Christina Johnson,9319,F,0
2002-12-05,Cindy Douglas,9320,F,0
2001-12-17,Brandon Harrison,9321,M,0
1983-09-07,Mark Blair,9322,M,0
1977-03-27,Kathryn Austin,9323,F,1
2004-07-31,Stephanie Joseph,9324,F,0
1992-12-07,Jeremiah Nolan,9325,M,0
1979-10-14,Nicole French,9326,F,0
1990-10-04,Donna Nunez,9327,F,0
1973-11-08,Justin Chase,9328,M,0
1991-03-21,Patricia Graham,9329,F,1
1988-12-13,Nathan Ward,9330,M,1
2000-09-10,Charles Adams,9331,M,0
1981-07-06,Larry Thompson,9332,M,0
2009-06-03,Diana Reeves,9333,F,0
2004-06-17,Judith Conway,9334,F,0
1980-07-10,Joel Pace,9335,M,0
1991-11-21,Laura Sanchez,9336,F,0
2007-07-08,Jesus Jones,9337,M,0
1985-12-23,Rebecca Fields,9338,F,0
2011-03-10,Jennifer Mcbride,9339,F,1
1988-06-05,Aaron Leonard,9340,M,1
1980-05-04,Matthew Summers,9341,M,0
2012-01-31,Brian Lutz,9342,M,1
2001-10-18,Frank Jackson,9343,M,1
1992-03-11,Janet Sharp,9344,F,1
1971-01-05,Christy Snyder,9345,F,0
1998-10-25,David Oneill,9346,M,0
1994-05-18,Stephen Wells,9347,M,0
1974-10-15,Erin Jensen,9348,F,0
2004-12-18,Judith Weiss,9349,F,1
2009-09-19,Nathaniel Davis,9350,M,1
2008-05-28,Allison Ballard MD,9351,F,0
2006-03-26,David Garcia,9352,M,0
2003-07-15,Derek Stokes,9353,M,1
1971-01-20,Brittany Doyle,9354,F,0
2010-12-16,Daniel Bishop,9355,M,1
1970-02-15,Michael Lopez,9356,M,0
1986-05-24,Brandy Robbins,9357,F,1
2004-12-29,Pamela Hanson,9358,F,1
1970-01-15,Thomas Rodriguez,9359,M,0
1977-04-29,Donna Burgess,9360,F,1
2005-06-01,Benjamin Chen,9361,M,0
2003-05-23,John Chavez,9362,M,0
1989-08-02,Brad Blake,9363,M,0
1993-12-04,Heidi Roach,9364,F,0
2015-05-22,Joshua Manning,9365,M,0
2011-04-25,Jaime Wagner,9366,F,0
1971-06-21,Phyllis Jimenez,9367,F,1
1975-03-28,Derek Smith,9368,M,1
1971-10-11,Darren Craig,9369,M,0
1989-11-05,Devon Harrington,9370,M,1
2006-07-18,Lucas Mason,9371,M,0
1987-04-14,Dillon Jones,9372,M,0
1985-06-03,Mary Rodriguez,9373,F,0
1984-03-07,Scott Stephens,9374,M,1
1991-01-28,Mary Hobbs,9375,F,1
1984-01-27,Timothy Summers,9376,M,0
1974-04-20,Melissa Jenkins,9377,F,1
1980-01-07,William Harris,9378,M,0
1970-09-10,Melissa Johnson,9379,F,0
1979-07-31,Melissa Newman,9380,F,0
1981-08-22,Kathryn Brown,9381,F,0
2003-02-14,Brooke George,9382,F,1
2015-08-27,Alicia Robinson,9383,F,0
2013-10-31,Tom Mccall,9384,M,0
2005-01-14,Sydney Schaefer,9385,F,0
1971-09-02,Nicole Sullivan,9386,F,1
2000-05-23,Ricardo Zamora,9387,M,0
2006-04-19,Robert Curry,9388,M,1
2014-12-18,Shannon Morgan,9389,F,0
1979-03-16,Michael Scott,9390,M,1
1983-03-04,Deborah Quinn,9391,F,1
2013-09-28,Jamie Sullivan,9392,F,0
2011-05-29,Anthony Jackson,9393,M,1
1984-07-21,Tony Johnson,9394,M,1
2000-09-05,Veronica Gonzales,9395,F,0
2006-02-07,Brandon Bishop,9396,M,1
1972-12-12,Charles Smith,9397,M,0
1987-07-30,Blake Rivera,9398,M,1
1984-04-05,Mr. Omar Anderson,9399,M,0
2002-08-06,Mary Mcmillan,9400,F,1
1984-05-14,Jim Jones,9401,M,1
2003-09-25,Jackie Mason,9402,F,1
1981-09-09,Heather Fisher,9403,F,1
1999-01-24,Steven Whitaker,9404,M,1
1975-07-22,Jennifer Hoffman,9405,F,1
2016-07-12,Eric Craig,9406,M,1
2002-02-15,Julie Franklin,9407,F,1
1986-06-30,Michael Blanchard,9408,M,0
1997-01-27,Michael Johnson,9409,M,1
2015-01-13,Stephen Kirby,9410,M,1
2013-06-29,Mark Petty,9411,M,0
1983-06-03,Samantha Abbott,9412,F,1
1999-05-24,Bryan Morton,9413,M,1
2002-06-21,Lindsey Rivera,9414,F,1
1974-03-14,Tammy Williamson,9415,F,0
2013-09-24,Brittany Perry,9416,F,0
1973-11-20,Michelle Cohen,9417,F,0
1993-08-07,Heather Vasquez,9418,F,0
1997-07-14,Stephanie Cain,9419,F,0
1997-04-22,Jimmy Stein,9420,M,1
1997-05-03,Cody Rush,9421,M,1
1978-02-09,Steven Barrett,9422,M,0
1976-07-19,Lori Johnson,9423,F,1
1976-08-24,Pamela Bates,9424,F,0
2015-01-23,William Flores,9425,M,1
1971-06-30,Mrs. Audrey Evans,9426,F,1
2002-11-13,Heidi Davis,9427,F,0
1993-01-16,Travis Ross,9428,M,0
1996-06-12,Zachary White,9429,M,0
2000-04-02,Alexandria Fuller,9430,F,0
1979-04-02,Randy Guerra,9431,M,0
1975-10-19,Jodi Carey,9432,F,1
1998-06-19,Karen Chapman,9433,F,1
1980-06-23,Michael Phillips,9434,M,0
2008-05-05,Beth Martinez,9435,F,0
1990-04-03,Michelle Greene,9436,F,1
2007-12-02,Juan Williams,9437,M,1
2005-07-19,Stephanie Lambert,9438,F,0
1974-03-17,James Cooper,9439,M,1
2007-03-07,William Watson,9440,M,0
1975-08-16,Nathan Chavez,9441,M,0
1990-02-22,Christopher Cherry,9442,M,0
1986-07-23,Jeffrey Hubbard,9443,M,0
1985-06-02,Jessica Harvey,9444,F,1
2008-03-17,Brandy Booker,9445,F,1
1993-01-12,Barbara Taylor,9446,F,1
2003-12-27,Rebecca Carrillo,9447,F,1
2004-07-24,Ian Kelley,9448,M,0
1980-04-03,David Rosales,9449,M,0
1980-12-27,Kimberly Bullock,9450,F,0
1985-07-24,Brandy Chung,9451,F,0
1971-06-19,Anthony Brooks,9452,M,1
2002-11-19,Christine Shaw,9453,F,0
2002-09-04,Thomas Edwards,9454,M,0
2017-04-18,Mark Sanford,9455,M,1
1980-04-03,Sherri Vargas,9456,F,1
1995-02-10,Andrew Reyes,9457,M,0
1977-12-29,Theresa Martin,9458,F,0
2009-02-13,Philip Jackson,9459,M,1
2002-09-09,Martha Armstrong,9460,F,1
1986-03-15,Kathleen Villegas,9461,F,0
2007-03-02,Kirk Berry,9462,M,1
1970-02-06,Laura Brady,9463,F,1
1999-05-19,Diane Wells,9464,F,0
1977-03-09,Ruben Cline,9465,M,1
1995-11-14,John Lee,9466,M,0
1994-03-23,Michael Robinson,9467,M,0
1975-09-18,Tara Greene,9468,F,1
1988-07-01,Ashley Morgan,9469,F,0
1998-04-18,Michelle Wood,9470,F,1
1991-09-15,Seth Meyers,9471,M,0
1997-04-04,Jessica Davis,9472,F,1
1988-09-09,Stephanie Thomas,9473,F,0
1973-05-16,Eduardo Ross,9474,M,1
1985-01-18,Jeremy Barron,9475,M,0
1994-06-22,Patrick White,9476,M,0
2004-04-07,Lisa Scott,9477,F,0
2005-05-24,Lauren Christensen,9478,F,1
1998-08-17,David Wiggins,9479,M,0
1990-04-07,Craig Ryan,9480,M,0
1988-01-15,Terry Hudson,9481,M,0
1971-01-27,Teresa Dean,9482,F,0
1975-08-21,Joe Navarro,9483,M,1
2012-08-12,Donna Riley,9484,F,1
2016-05-10,Matthew Bonilla,9485,M,0
1975-10-22,Tina Hoffman,9486,F,1
2010-12-13,Mary Henderson,9487,F,0
1998-11-03,Felicia Knight,9488,F,1
1987-05-21,Mary Johnson,9489,F,0
1993-04-23,Denise Ellis,9490,F,0
1999-03-06,Ryan Johnson,9491,M,1
2011-01-28,Anthony Scott,9492,M,0
1983-03-01,Patrick Young,9493,M,0
1971-04-07,Tonya Jenkins,9494,F,1
1991-05-21,Ashley Guerra,9495,F,1
1977-03-15,Douglas Russell,9496,M,0
1997-09-16,Jacob Hunter,9497,M,0
1997-04-30,Dr. Traci Lynch,9498,F,1
1977-10-11,Daniel Schneider,9499,M,1
2005-06-29,James Bishop,9500,M,0
1980-04-21,Colin Hendricks,9501,M,1
2003-11-02,Tyler Bennett,9502,M,1
2005-10-08,Steven Lopez,9503,M,1
2006-10-15,Scott Gregory,9504,M,0
2003-02-26,William Foley,9505,M,0
2001-06-27,Robert Jennings,9506,M,1
1990-03-25,Scott Evans,9507,M,0
1993-01-14,Jason Parks,9508,M,0
2008-02-28,Noah Adams,9509,M,1
2007-04-06,Timothy Tapia,9510,M,0
2013-02-25,Rebecca Duke,9511,F,0
2004-05-24,Mrs. Jamie Huff,9512,F,0
2007-06-05,Brandon Paul,9513,M,1
1982-08-19,Melissa Salas,9514,F,0
2013-09-21,Molly Campbell,9515,F,1
1977-07-09,Lori Aguirre,9516,F,0
2010-12-01,Russell Esparza,9517,M,0
1991-06-18,Jimmy Cooper,9518,M,0
1977-06-06,Suzanne Jones,9519,F,1
1970-04-14,Roberto Hayes,9520,M,0
1981-12-16,Marie Johnson,9521,F,0
2005-12-08,Joshua Vasquez,9522,M,0
1995-10-30,Tracey Park,9523,F,1
1979-12-16,Jeremy Hanna,9524,M,0
1993-12-23,Nathan Lowe,9525,M,0
1998-06-16,Travis Lee,9526,M,0
1986-09-13,Brandon Brown MD,9527,M,0
2011-08-01,Barry Roth,9528,M,0
1978-11-27,Tanya Price,9529,F,0
2011-07-15,Dale Mitchell,9530,M,1
1976-06-21,Kathryn Byrd,9531,F,0
1978-07-15,Lori Costa,9532,F,0
1998-10-26,Hector Cunningham,9533,M,0
1983-11-12,Michelle Reese,9534,F,0
1975-08-26,Teresa Bowen,9535,F,1
2002-11-19,Brendan Ramirez,9536,M,0
1985-10-01,Melinda Warner,9537,F,0
2003-11-26,John James,9538,M,1
2007-02-26,Belinda Deleon,9539,F,0
1991-12-08,Kyle Perez,9540,M,1
1980-03-23,Chad Joyce,9541,M,0
2001-07-21,Lisa Morales,9542,F,0
2017-04-26,Meagan Salazar,9543,F,1
1986-02-27,Jennifer Yang,9544,F,0
2014-04-21,Michael Higgins,9545,M,1
2002-04-16,Michelle Rodriguez,9546,F,1
1982-06-07,Robert Dean,9547,M,0
2010-01-08,Daniel Smith,9548,M,1
1993-09-08,Mary Wilson,9549,F,1
2002-10-06,Jennifer Clark,9550,F,0
2001-01-25,Timothy Martin,9551,M,1
1984-08-23,Shannon Wilson,9552,F,0
2011-11-08,Hayley Wilson,9553,F,0
1993-06-10,Mario Sharp,9554,M,0
1970-01-20,Linda Wilkerson,9555,F,0
2010-12-26,Sarah Adams,9556,F,0
1994-10-10,Danielle Frank,9557,F,1
1998-09-13,Crystal Brady,9558,F,0
1993-04-06,Jennifer Wilson,9559,F,1
1987-12-11,Nicholas Duncan,9560,M,1
1991-10-08,Chris Ramirez,9561,M,0
2011-08-12,Teresa Webb,9562,F,1
2001-03-14,Jennifer Washington,9563,F,0
1993-03-27,Jennifer Marshall,9564,F,1
1980-06-25,Nancy Odonnell,9565,F,0
1971-04-27,Gregory Owen,9566,M,1
2014-07-26,Miranda Soto,9567,F,1
1988-09-13,Oscar Thompson,9568,M,0
2001-07-04,Nathaniel Rodriguez,9569,M,0
1970-07-25,Misty Smith,9570,F,0
1991-03-19,Sydney Duran,9571,F,1
1991-02-14,David Dean,9572,M,1
2014-04-29,Tommy Brown DDS,9573,M,0
2007-08-21,Danny Carroll DVM,9574,M,0
1979-12-07,Jennifer Phelps,9575,F,0
2002-02-05,Jeanette Jackson,9576,F,1
1985-10-14,Charles Joyce,9577,M,1
1993-07-26,Christine Day,9578,F,0
1991-02-03,Ryan Lutz DDS,9579,M,1
1978-08-24,Ashley Stephens,9580,F,0
1998-03-28,Kristi Allen,9581,F,0
1999-09-01,Matthew Rodriguez,9582,M,0
1997-05-28,Wendy Jones,9583,F,0
1989-07-27,Kathleen Smith,9584,F,1
1976-05-27,Colleen Reynolds,9585,F,0
2003-10-30,Melinda Santiago,9586,F,1
1997-01-09,Timothy Avila,9587,M,0
1987-11-02,Colleen Garrison,9588,F,1
2014-10-29,Matthew Wilson,9589,M,0
2013-10-30,Lisa Smith,9590,F,0
1980-12-01,Christopher Davis,9591,M,0
1970-11-17,Jason Hopkins,9592,M,1
1994-05-08,Steven Francis,9593,M,0
2001-12-10,Mark Lopez,9594,M,0
1984-12-25,Mr. Kenneth Larson,9595,M,0
2012-10-26,Erica Malone,9596,F,0
2013-06-17,Douglas Lynch,9597,M,0
1973-08-11,Autumn Smith,9598,F,0
1992-09-04,Katherine Taylor,9599,F,1
1980-09-04,William Clark,9600,M,1
2013-01-21,James Hamilton,9601,M,1
2007-06-03,Lisa Hoffman,9602,F,0
1998-11-05,Stephen Williams,9603,M,0
1974-01-05,Mark Santiago,9604,M,1
1982-02-03,Kevin Lynch,9605,M,1
2001-12-04,David Stephens,9606,M,1
1982-11-05,Pamela Bernard,9607,F,0
1975-02-19,Terri Lee,9608,F,1
1992-12-22,Dr. Heather Johnson,9609,F,0
1997-12-17,Brittany Barajas,9610,F,1
1974-07-11,Chad Spencer,9611,M,0
2006-04-03,Lawrence Salazar,9612,M,0
1998-09-30,Kelly Tran,9613,F,0
1983-05-19,Caitlin Ball,9614,F,0
1974-11-03,Thomas Ho,9615,M,0
2008-06-12,William Griffin,9616,M,1
2003-05-13,James Ramirez,9617,M,0
1999-10-12,Anthony Fitzgerald,9618,M,1
1979-11-11,Douglas Garner,9619,M,1
1975-08-14,Robert Cook,9620,M,0
1986-12-08,Erica Padilla,9621,F,0
1998-03-23,Richard Adams,9622,M,0
1999-11-25,Jose Gray,9623,M,0
1983-04-02,Olivia Smith,9624,F,0
1992-12-04,Charles Harris,9625,M,0
2009-06-20,Mike Benson,9626,M,1
2009-01-17,Karen White,9627,F,0
2003-10-20,Kimberly Jackson,9628,F,0
2012-11-09,Erik Schwartz,9629,M,1
1991-07-02,Tracy Barber,9630,F,0
1985-05-29,Louis Larson,9631,M,1
1986-06-03,Nicole Bates,9632,F,0
1996-12-22,Richard Graham,9633,M,1
1973-01-04,Heather Benson,9634,F,1
2015-07-17,Joshua Smith,9635,M,0
1984-01-16,Robert Anderson,9636,M,1
1979-03-03,Rebecca Jenkins,9637,F,1
1998-12-24,Brooke Carroll,9638,F,1
2010-09-10,Jacqueline Reynolds,9639,F,1
1976-03-03,Sherri Flores,9640,F,1
1970-02-05,Justin Smith,9641,M,0
1992-11-28,John Bradshaw,9642,M,1
1981-04-09,Jennifer Pugh,9643,F,1
2012-08-22,Karen Yoder,9644,F,1
2015-07-21,Jessica Allen,9645,F,1
2002-11-09,Kyle Buck,9646,M,0
2001-05-25,James Hall,9647,M,1
1974-07-08,Jon Ortega,9648,M,0
1987-03-14,Michael Irwin,9649,M,0
2005-12-08,Rachel Smith,9650,F,1
1993-10-26,Misty Curry,9651,F,1
1999-11-13,Michael Aguilar,9652,M,1
1973-02-04,Sean Flores,9653,M,1
2011-11-16,Richard White,9654,M,0
1986-02-20,Marc Smith,9655,M,0
1972-09-27,Angie Sweeney,9656,F,1
1976-09-29,Victoria Johnson,9657,F,0
1983-12-10,Roger Valenzuela,9658,M,0
1994-01-27,Miss Melinda Ortega,9659,F,1
2009-07-20,Seth Gutierrez,9660,M,1
2000-07-03,Anthony Beltran,9661,M,0
1994-06-27,Susan Blake,9662,F,1
1978-07-17,Catherine Collins,9663,F,1
1989-12-12,Mr. Scott Atkins,9664,M,1
1992-01-28,Joseph Proctor,9665,M,0
1983-12-19,Gabrielle Thomas,9666,F,0
1973-11-19,Johnny Cook,9667,M,1
2007-11-13,Rebecca Kane,9668,F,0
2009-05-09,Cheryl Miller,9669,F,1
1995-04-17,Madison Lewis,9670,F,1
2001-05-15,Jamie Reese,9671,F,1
1995-07-15,Margaret Tran,9672,F,0
1989-11-27,Jessica Dean,9673,F,1
1996-03-08,Jasmine Castro,9674,F,0
2013-08-09,Melissa Norman,9675,F,0
2010-09-26,Jackie Martinez,9676,F,1
1971-11-09,Stacy Harrison,9677,F,0
1999-02-17,Destiny Wilson,9678,F,0
2016-03-20,Jodi Vincent,9679,F,0
1983-09-11,Ronald Meyer,9680,M,1
1989-09-20,Ashley Nguyen,9681,F,0
1998-08-31,Laura Williams,9682,F,0
1990-09-09,Steven Montes,9683,M,0
2009-11-13,Dr. Cristina Kim,9684,F,0
1996-12-21,William Fox,9685,M,0
1970-04-12,Pamela Hopkins,9686,F,0
1994-05-12,George Weaver,9687,M,0
1997-06-21,Samantha Green,9688,F,1
2002-11-26,Daryl Burnett,9689,M,0
1970-01-16,Stephen Arnold,9690,M,0
2004-05-22,Veronica Davidson,9691,F,0
1993-09-24,Amanda Ross,9692,F,0
1990-12-27,Edward Stuart,9693,M,1
1989-12-31,Ronald Bush,9694,M,0
2010-06-13,James Gates MD,9695,M,0
1986-06-12,Erika Graham,9696,F,0
2005-08-26,Jared Brown,9697,M,1
2015-01-02,Joshua Greer,9698,M,0
1984-05-31,Benjamin Pacheco,9699,M,0
1981-01-05,Patty Combs,9700,F,0
2003-09-08,Sergio Lambert,9701,M,1
2014-10-12,Paul Harris,9702,M,1
1999-02-12,Christopher Lewis,9703,M,1
1981-01-05,Cody Neal,9704,M,0
1991-12-06,Henry Mccarthy,9705,M,0
1988-05-25,Lance Long,9706,M,0
1984-07-02,Terri Martin,9707,F,0
2009-11-05,John Stuart,9708,M,0
2006-08-03,Stacey Soto,9709,F,1
2016-06-06,Ronald Simmons,9710,M,0
1976-06-18,Jesse Jones,9711,M,1
1975-04-27,Derrick Martinez,9712,M,1
1981-07-06,David Butler,9713,M,0
2008-07-22,Julie Chan,9714,F,1
1974-11-28,Kimberly Johnson,9715,F,1
2004-02-24,Jennifer Harrison,9716,F,0
1986-02-20,Jonathan Parker,9717,M,1
2000-03-03,Claudia Jefferson,9718,F,0
1990-03-24,Billy Frazier,9719,M,1
2009-03-01,Jennifer Thompson,9720,F,1
1988-05-05,Aimee Stewart,9721,F,0
2000-02-15,Austin Nelson,9722,M,1
1980-04-10,Danielle White,9723,F,0
1977-09-21,Kristin Callahan,9724,F,0
1974-12-03,Briana Cooper,9725,F,1
2003-12-02,Deanna Morris,9726,F,0
2006-06-22,Adrian Robinson,9727,M,1
1987-02-17,Amy Roberts,9728,F,1
2003-06-30,Henry Gomez,9729,M,0
1991-11-16,Linda Martinez,9730,F,0
1987-07-23,Shane Flores DDS,9731,M,1
2010-08-28,Julia Phillips,9732,F,1
2006-10-26,Matthew Collins,9733,M,1
1992-01-14,Robin Spencer,9734,F,0
1980-09-08,Carl Villegas,9735,M,0
1982-05-10,Matthew Butler,9736,M,0
2014-12-16,Daniel Hamilton,9737,M,0
2010-11-12,Ashley Taylor,9738,F,0
2017-06-06,Erica Gonzalez,9739,F,0
1993-02-25,Stacy Carter,9740,F,0
1974-05-23,Nicholas Yu,9741,M,0
2015-07-16,Brian Gonzalez,9742,M,1
2014-04-25,Deborah Snyder,9743,F,1
1991-03-27,Joshua Delgado,9744,M,1
1971-11-27,Alexis Benson,9745,F,1
2003-01-20,Benjamin Morgan,9746,M,1
1987-04-15,Craig Graham,9747,M,1
2010-10-29,Mr. Charles Frederick,9748,M,0
1995-02-20,Joel Richards,9749,M,0
2014-05-22,Victoria Roach,9750,F,0
1981-09-02,Elizabeth Willis,9751,F,0
1989-06-01,Donna Ellis,9752,F,0
1991-01-27,Donald Baker,9753,M,1
2016-02-29,Monique Roberts,9754,F,0
1979-01-17,Craig Moore,9755,M,1
1984-04-07,Kevin Rogers,9756,M,0
2012-10-28,Mary Hoffman DVM,9757,F,0
1979-07-11,Amber Payne,9758,F,0
2015-11-16,Jennifer Yates,9759,F,0
1971-06-10,Aimee Bush,9760,F,0
1984-10-19,Michelle Harris,9761,F,0
1992-01-10,Walter Gray,9762,M,0
1985-06-21,Scott Campbell,9763,M,0
2006-09-17,Dennis Buck,9764,M,0
1972-06-21,Lori Watts,9765,F,0
1977-08-16,Alexandria Spence,9766,F,0
2000-05-22,Cathy Hampton,9767,F,0
1989-01-25,Mrs. Alison Brown,9768,F,0
1980-08-31,James Hall,9769,M,0
1981-12-20,Robin Norris,9770,F,0
1974-09-03,Brian Mills,9771,M,1
2014-02-02,Charles Howard,9772,M,0
2002-12-22,Mr. Aaron Garcia,9773,M,0
2010-02-04,Debra Ross,9774,F,0
2002-11-22,Brandon Sims,9775,M,1
1992-12-16,Christopher Hale,9776,M,0
1997-12-21,Ronald Boyle,9777,M,1
1970-05-30,Valerie Stevenson,9778,F,0
1987-02-03,Alison Thomas,9779,F,1
2017-03-03,Debbie Webster,9780,F,1
1973-07-23,David Elliott,9781,M,0
2013-08-06,Virginia Johnson,9782,F,0
2006-04-05,Jill Ochoa,9783,F,0
1995-03-08,Christie Wilson,9784,F,1
2006-07-18,Amy Williams,9785,F,0
1975-07-07,Anthony Anderson,9786,M,0
1992-02-16,Cynthia Harrison,9787,F,0
1997-10-31,Krystal Stephenson,9788,F,0
2012-11-13,Christopher Edwards,9789,M,0
1975-01-06,Jeffrey Ryan,9790,M,1
1980-02-26,Anthony Phelps,9791,M,1
1981-02-22,Elaine Mitchell,9792,F,0
2013-04-03,Kenneth Adams,9793,M,1
1982-02-12,Lisa Atkins,9794,F,0
2006-02-07,Krystal Wood,9795,F,1
2006-05-15,Dr. Angela Robertson,9796,F,0
2013-01-26,Sheri Michael,9797,F,0
1985-07-29,Phillip Jensen,9798,M,0
2000-06-19,Nicole Richard,9799,F,1
1993-06-24,Jennifer George,9800,F,1
2014-06-01,Alexander Garcia,9801,M,1
2010-11-02,Christopher Scott,9802,M,0
1972-04-13,Jonathan Brown,9803,M,1
1980-06-10,Kathy Martinez,9804,F,1
2005-06-12,Monica Blackburn,9805,F,0
1984-11-08,Thomas Williams,9806,M,1
1990-01-21,Bryan Thompson,9807,M,1
2007-12-30,Courtney Holden,9808,F,0
2016-05-06,Nathan Spence,9809,M,1
